id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc,supermarketsnearby,leisurelocationsnearby,othershopsnearby,smallestdistancetonextoev,distancetomainstation,altitude,distancetonightclubs
3001317671,03159.01.0131,rent,2021-10-12 20:48:12,,3,1590,200.0,1390.0,,66,1920.0,Goliathgasse 37,St. Gallen,9000,47.4279747009277,9.37712287902832,POINT (9.37712287902832 47.427974700927734),1072768,0.153846153846154,24.09090909090909,530.0,M,d,1072768,False,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,206,Centrum,Innenstadt,Altstadt,4,15,219,774.5404075623121,798.1595408257859,667,204.83085696282677
3001317841,23035.02.430010,rent,2021-10-12 19:05:14,,3,1270,,,,72,,Iddastrasse 30a,St. Gallen,9008,47.4375686645508,9.38802242279053,POINT (9.388022422790527 47.43756866455078),2363390,0.107692307692308,17.63888888888889,635.0,S,e,2363390,False,59.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,2,532.0261333131544,2139.5639191250366,677,1503.4367901728176
3001318294,3644.01.0201,rent,2021-10-13 09:12:39,,2,1290,180.0,1110.0,,75,1919.0,Linsebühlstrasse 12,St. Gallen,9000,47.4242973327637,9.3804931640625,POINT (9.3804931640625 47.42429733276367),1073518,0.0625,17.2,322.5,M,c,1073518,False,66.0,55.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,4,10,237,520.4257467599402,841.359633790942,679,312.24726202087857
3001318375,08058.01.0109,rent,2021-10-13 07:37:02,,4,1490,180.0,1310.0,,82,1920.0,Brühlbleichestrasse 10,St. Gallen,9000,47.4305038452148,9.38340282440186,POINT (9.383402824401855 47.430503845214844),1072939,0.0352941176470588,18.170731707317078,372.5,M,c,1072939,False,54.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,207,Centrum,St.Jakob,St.Jakob,0,3,14,685.1325093840118,1340.3608360110088,658,665.2464379076098
3001319171,5566.2007,rent,2021-10-12 20:46:59,,2,1200,,,,56,,Wildeggstrasse 16,St. Gallen,9000,47.4232139587402,9.38241863250732,POINT (9.382418632507324 47.423213958740234),1073439,0.0,21.428571428571427,600.0,S,e,1073439,True,61.0,46.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,2,9,77,417.21109920700235,974.3198984550162,690,500.93317045363926
3001319741,55403.01.0401,rent,2021-10-12 20:47:00,,4,1350,170.0,1180.0,,73,1919.0,Wildeggstr. 7,St. Gallen,9000,47.4232711791992,9.38164901733398,POINT (9.381649017333984 47.42327117919922),1073443,0.258620689655172,18.493150684931507,675.0,S,e,1073443,False,58.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,3,9,135,466.920451990951,916.4643442358793,690,453.83664643806145
3001319742,55408.01.0401,rent,2021-10-13 07:28:49,,4,1490,190.0,1300.0,,75,1911.0,Waldaustrasse 2,St. Gallen,9000,47.4203186035156,9.35294151306152,POINT (9.352941513061523 47.420318603515625),1070381,0.0135135135135136,19.866666666666667,496.6666666666667,M,d,1070381,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,11,11,1224.176731415193,1284.9798074466237,669,1953.539448899622
3001320785,07009.05.5032,rent,2021-10-13 09:12:43,,3,1290,180.0,1110.0,,80,,Speicherstr. 29,St. Gallen,9000,47.4248085021973,9.38529205322266,POINT (9.385292053222656 47.424808502197266),1073408,0.230769230769231,16.125,645.0,S,e,1073408,True,63.0,52.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,0,10,27,154.0832290478152,1207.8350191343252,701,615.7786724679875
3001321210,1696.01.0301,rent,2021-10-12 19:05:15,,3,1290,,,,77,1953.0,Langgasse 36,St. Gallen,9008,47.4360466003418,9.38742446899414,POINT (9.38742446899414 47.4360466003418),1074852,0.0128205128205128,16.753246753246753,430.0,M,c,1074852,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,2,484.1323926832311,1983.4018782006474,678,1337.336319272276
3001321244,7797.05.0101,rent,2021-10-12 19:05:11,,1,1635,280.0,1355.0,,90,1968.0,Oberzilstrasse 6,St. Gallen,9016,47.4412536621094,9.40854740142822,POINT (9.408547401428223 47.441253662109375),1077119,0.0,18.166666666666668,408.75,M,c,1077119,True,53.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1367.2188733148594,3577.171295982419,665,2890.5485345850775
3001321685,5676-1.goldinger.SM302.1111,rent,2021-10-12 20:45:40,,3,1170,,,,76,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.266666666666667,15.394736842105264,292.5,M,b,1074999,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,4,195.26473458732073,2282.2730327717636,655,1606.7191241659177
3001327124,"SG-Oststrasse 20, 3.5 ZWG 3.OG - 1031.876433.6c715e60-0ee5-11ec-8c59-005056bdbc06",rent,2021-10-12 19:06:26,,3,1600,,,,85,,Oststrasse 20,St. Gallen,9000,47.4316635131836,9.39398384094238,POINT (9.393983840942383 47.431663513183594),1076296,0.307692307692308,18.823529411764707,400.0,M,c,1076296,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,3,7,9,316.5774369748503,2083.1286918593887,667,1395.785738143973
3001327633,08059.01.0103,rent,2021-10-12 20:00:04,,2,1150,140.0,1010.0,,47,1920.0,Linsebühlstrasse 35,St. Gallen,9000,47.4245948791504,9.38196849822998,POINT (9.38196849822998 47.42459487915039),1073553,0.0600000000000001,24.46808510638298,383.3333333333333,M,c,1073553,False,65.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,3,10,122,405.97069038242074,956.8094131140903,690,387.1562782396528
3001328642,37011.01.440010,rent,2021-10-13 07:22:04,,4,1200,,,,75,1920.0,Badstrasse 8,St. Gallen,9000,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356,0.0625,16.0,300.0,M,c,1070356,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,13,11,1260.3095257328991,1328.4847858089813,669,2008.086034393052
3001328643,37011.01.440020,rent,2021-10-13 08:19:48,,4,1260,210.0,1050.0,,67,1920.0,Badstrasse 8,St. Gallen,9000,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356,0.116666666666667,18.80597014925373,420.0,M,c,1070356,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,13,11,1260.3095257328991,1328.4847858089813,669,2008.086034393052
3001328644,37011.01.410030,rent,2021-10-13 08:19:49,,1,1160,200.0,960.0,,60,1920.0,Badstrasse 8,St. Gallen,9000,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356,0.0,19.33333333333333,386.6666666666667,M,c,1070356,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,13,11,1260.3095257328991,1328.4847858089813,669,2008.086034393052
3001328645,37011.01.420030,rent,2021-10-13 08:19:49,,2,1160,200.0,960.0,,60,1920.0,Badstrasse 8,St. Gallen,9000,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356,0.0,19.33333333333333,386.6666666666667,M,c,1070356,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,13,11,1260.3095257328991,1328.4847858089813,669,2008.086034393052
3001328965,10057.2.1021,rent,2021-10-12 23:09:52,,2,1095,100.0,995.0,,38,1930.0,Rickenstrasse 20,St. Gallen,9014,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562,0.027027027027027,28.81578947368421,547.5,S,d,1069562,False,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg,2,5,6,219.08637734554227,3283.953776780922,663,3972.5670689458902
3001328999,22101.01.10002,rent,2021-10-12 19:07:42,,GF,1350,,,,77,,Schönbüelpark 12,St. Gallen,9016,47.4396553039551,9.41220855712891,POINT (9.412208557128906 47.43965530395508),190425699,0.0,17.532467532467532,675.0,S,e,190425699,False,70.0,64.0,ES III,Wohnen,≥AW,">IGW, <AW",≥AW,False,307,Osten,Neudorf,Achslen-Wilen,0,2,1,1529.771160157425,3716.111114915987,666,3027.4292130036583
3001329780,40892604,rent,2021-10-12 21:06:38,,,1120,,,,70,,Stationsweg 8,St. Gallen,9014,47.4075012207031,9.32912540435791,POINT (9.32912540435791 47.407501220703125),1068993,0.125,16.0,373.3333333333333,M,c,1068993,False,57.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,109,Westen,Bruggen,Bruggen-Zürcherstrasse,0,3,3,47.03577003489752,3500.473968794435,644,4189.100619234992
3001329858,47289267,rent,2021-10-12 23:28:16,,,890,,,,50,,Berneggstrasse 52,St. Gallen,9000,47.419017791748,9.37270641326904,POINT (9.372706413269043 47.41901779174805),1072162,0.0,17.8,445.0,S,c,1072162,False,60.0,47.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,204,Centrum,St.Georgen,St.Georgen-Bernegg,4,8,55,456.44677657629194,503.1963166630856,705,866.5080980329936
3001330645,5741.goldinger.SM302.1109,rent,2021-10-12 19:53:36,,2,1000,,,,68,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.133333333333333,14.705882352941176,333.3333333333333,M,c,1074999,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,4,195.26473458732073,2282.2730327717636,655,1606.7191241659177
3001330772,5724-1.goldinger.SM302.1108,rent,2021-10-12 20:45:41,,2,1200,,,,82,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.366666666666667,14.634146341463415,400.0,M,c,1074999,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,4,195.26473458732073,2282.2730327717636,655,1606.7191241659177
3001321698,7145.2514,rent,2021-10-12 23:29:26,,1,1120,,,,44,2018.0,St. Georgenstrasse 159,St. Gallen,9011,,,POINT(9.39104272688362 47.4147356928072),191606857,0.0,25.454545454545453,560.0,S,d,191606857,False,59.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,209,Centrum,St.Georgen,St.Georgen-Bach,0,0,0,,,,
3001331497,949200.01.0202,rent,2021-10-12 20:13:42,,2,1730,,,,102,1971.0,Zwinglistrasse 19,St. Gallen,9000,47.4256134033203,9.37030601501465,POINT (9.370306015014648 47.42561340332031),1071271,0.11304347826087,16.96078431372549,432.5,M,c,1071271,True,53.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,4,6,213,275.253708674971,297.7873693915435,717,536.180472886955
3001331624,5487-2.goldinger.SM264.1208,rent,2021-10-12 19:38:40,,3,1560,,,,71,,Langgasse 29,St. Gallen,9008,47.4360008239746,9.38662338256836,POINT (9.38662338256836 47.43600082397461),190764351,0.0142857142857142,21.97183098591549,780.0,S,f,190764351,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,5,3,539.3646021978399,1938.9222318708119,678,1299.712169771701
3001332172,12103.02.10004,rent,2021-10-12 20:00:01,,GF,590,,,,35,,Sonnenhaldenstrasse 10a,St. Gallen,9008,47.4417457580566,9.39127922058105,POINT (9.391279220581055 47.44174575805664),1075166,0.0,16.857142857142858,590.0,S,d,1075166,True,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,2,1,823.2016806891636,2654.3066912890117,709,2027.6467759040067
3001334112,8904.11.0002,rent,2021-10-12 19:07:46,,GF,1345,195.0,1150.0,,73,1995.0,Zilweg 13,St. Gallen,9016,47.4425430297852,9.40908527374268,POINT (9.409085273742676 47.442543029785156),2364201,0.0,18.42465753424657,672.5,S,e,2364201,False,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1483.184809157315,3693.141634999634,690,3008.3132848540317
3001334114,8904.21.0103,rent,2021-10-12 19:07:41,,1,1575,240.0,1335.0,,93,1995.0,Zilweg 15,St. Gallen,9016,47.4427108764648,9.40900611877441,POINT (9.409006118774414 47.442710876464844),2364202,0.0941176470588236,16.93548387096774,393.75,M,c,2364202,False,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1489.8118229635243,3699.341737466858,690,3014.9304495463457
3001335398,47317607,rent,2021-10-12 23:28:14,,,900,,,,110,,Wildeggstrasse 20,St. Gallen,9000,47.4234085083008,9.3829870223999,POINT (9.382987022399902 47.42340850830078),1073435,0.1,8.181818181818182,225.0,M,b,1073435,False,61.0,47.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,2,9,58,369.1827562526053,1017.9507824714314,690,521.3827399096423
3001335407,47319349,rent,2021-10-12 23:28:10,,,1450,,,,65,,Paradiesstrasse 2a,St. Gallen,9000,47.419059753418,9.36344051361084,POINT (9.36344051361084 47.41905975341797),2363732,0.1875,22.307692307692307,483.3333333333333,M,d,2363732,True,48.0,38.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,6,8,542.6912753996072,632.9949294806133,682,1313.1364290905165
3001335808,1069.1006.878261.26fae24f-114a-11ec-8c59-005056bdbc06,rent,2021-10-13 08:39:51,,2,1190,220.0,970.0,,75,1920.0,Rorschacher Strasse 229,St. Gallen,9016,47.435791015625,9.40303707122803,POINT (9.403037071228027 47.435791015625),1076255,0.0131578947368421,15.866666666666667,297.5,M,b,1076255,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,3,6,740.2261966771842,2902.335986868755,659,2213.795272867733
3001336192,210909_4.5 Zi Whg._L2 - 1032.820763.b79d8347-a100-11eb-bcb9-005056bdbc06,rent,2021-10-12 20:13:43,,3,1780,,,,99,,Langweidstrasse 2,St. Gallen,9000,47.4125061035156,9.35506057739258,POINT (9.355060577392578 47.412506103515625),1069817,0.01,17.97979797979798,445.0,M,c,1069817,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,2,921.7420353428121,1596.090514697094,688,2265.313586489687
3001336193,210909_L4_2.5_2021.795316.00fa2d2a-7688-11eb-9a3b-005056bdbc06,rent,2021-10-13 09:12:51,,2,1250,150.0,1100.0,,53,,Langweidstrasse 4,St. Gallen,9000,47.4123268127441,9.35518360137939,POINT (9.355183601379395 47.41232681274414),1069923,0.0701754385964912,23.58490566037736,625.0,S,e,1069923,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,1,910.422240063536,1604.4362326318249,767,2271.85233720703
3001336198,210909_1.5 Zi Whg._1003.786285.28e18f25-66eb-11eb-9a3b-005056bdbc06,rent,2021-10-12 19:53:40,,1,660,,,,24,,Langweidstrasse 2,St. Gallen,9000,47.4125061035156,9.35506057739258,POINT (9.355060577392578 47.412506103515625),1069817,0.04,27.5,660.0,S,e,1069817,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,2,921.7420353428121,1596.090514697094,688,2265.313586489687
3001336200,210909-L4-5.5 Zi Whg_2033.738826.db39930d-144c-11eb-ab2f-005056bdbc06,rent,2021-10-12 19:06:30,,3,1980,,,,125,,Langweidstrasse 4,St. Gallen,9000,47.4123268127441,9.35518360137939,POINT (9.355183601379395 47.41232681274414),1069923,0.0775862068965518,15.84,396.0,L,c,1069923,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,1,910.422240063536,1604.4362326318249,767,2271.85233720703
3001336203,210909_4.5 Zi Whg._2013.843355.e09a6347-ca77-11eb-8a82-005056bdbc06,rent,2021-10-12 19:06:30,,1,2190,270.0,1920.0,,123,,Langweidstrasse 8,St. Gallen,9000,47.4123954772949,9.35590171813965,POINT (9.355901718139648 47.41239547729492),1069925,0.0390625,17.804878048780488,438.0,L,c,1069925,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,1,857.283768456175,1562.6707930167295,767,2226.9746158433677
3001336208,210909_2 Zi Whg._2041.867469.d2609d3e-fc08-11eb-8985-005056bdbc06,rent,2021-10-12 20:47:05,,4,1300,150.0,1150.0,,45,,Langweidstrasse 8,St. Gallen,9000,47.4123954772949,9.35590171813965,POINT (9.355901718139648 47.41239547729492),1069925,0.25,28.88888888888889,650.0,S,e,1069925,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,1,857.283768456175,1562.6707930167295,767,2226.9746158433677
3001336213,210909_5.5 Zi Whg._2023_2033.878368.6c01e583-1129-11ec-8c59-005056bdbc06,rent,2021-10-13 07:19:28,,2,2340,270.0,2070.0,,123,,Langweidstrasse 8,St. Gallen,9000,47.4123954772949,9.35590171813965,POINT (9.355901718139648 47.41239547729492),1069925,0.0390625,19.02439024390244,468.0,L,d,1069925,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,1,857.283768456175,1562.6707930167295,767,2226.9746158433677
3001336410,5419.09.0047,rent,2021-10-12 21:06:36,,4,1510,,,,103,1979.0,Zilweg 11,St. Gallen,9016,47.442626953125,9.40856456756592,POINT (9.408564567565918 47.442626953125),1077114,0.0,14.66019417475728,377.5,M,c,1077114,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1457.851183537066,3667.004591706175,690,2982.8915489513647
3001337174,10104.1.1042,rent,2021-10-12 20:14:51,,4,1300,,,,61,,Rickenstrasse 4,St. Gallen,9014,47.407772064209,9.33381938934326,POINT (9.333819389343262 47.407772064208984),1069556,0.0,21.311475409836067,325.0,M,c,1069556,False,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg,2,6,6,322.05174587079375,3180.6988725215924,664,3869.2250832069326
3001337225,6811.15.0101,rent,2021-10-12 19:07:46,,1,1440,,,,88,2020.0,Bernhardswiesstrasse 34,St. Gallen,9014,47.4072074890137,9.33975696563721,POINT (9.339756965637207 47.40720748901367),191548993,0.0114942528735633,16.363636363636363,480.0,M,d,191548993,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,2,1,6,131.7638804062692,2849.6199464373017,693,3533.6946622355335
3001339504,0535,rent,2021-10-12 19:07:47,,GF,1420,,,,90,2020.0,Hechtackerstrasse 12g,St. Gallen,9014,47.4076156616211,9.34005165100098,POINT (9.340051651000977 47.407615661621094),191548985,0.0,15.77777777777778,473.3333333333333,M,d,191548985,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,3,1,7,142.07580886256002,2804.234255082225,693,3488.8696059000154
3001340922,W4 2OG,rent,2021-10-12 23:09:54,,3,1020,,,,80,1921.0,Walserstrasse 4,St. Gallen,9014,47.407413482666,9.33434104919434,POINT (9.334341049194336 47.407413482666016),1069570,0.194029850746269,12.75,340.0,M,c,1069570,False,50.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,110,Westen,Bruggen,Boppartshof-Hinterberg,2,5,6,291.14190674075405,3169.0495209589526,664,3857.2262279775045
3001342548,47374447,rent,2021-10-12 19:05:16,,,1250,,,,80,,Hüttenwiesstrasse 9,St. Gallen,9016,47.4386978149414,9.40172481536865,POINT (9.401724815368652 47.438697814941406),190699669,0.0476190476190477,15.625,416.6666666666667,M,c,190699669,False,68.0,62.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,2,2,5,782.5116310572483,2992.7454596691423,647,2307.612713638937
3001345530,1629.01.0006,rent,2021-10-13 09:12:52,,2,1250,140.0,1110.0,,48,1900.0,Brühlgasse 50,St. Gallen,9000,47.4246788024902,9.37870025634766,POINT (9.378700256347656 47.424678802490234),1072658,0.04,26.041666666666668,625.0,S,e,1072658,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,4,13,271,651.3615239356149,718.3977800376927,677,190.95885217361976
3001335387,47314936,rent,2021-10-12 19:05:03,,,1050,,,,50,,St. Georgenstrasse 100b,St. Gallen,9011,,,POINT(9.38348020376112 47.4152590944127),1073989,0.111111111111111,21.0,525.0,S,d,1073989,False,,,,,,,,True,209,Centrum,St.Georgen,St.Georgen-Bach,0,0,0,,,,
3001339138,1253-2.goldinger.SM264.1204_1,rent,2021-10-12 19:06:25,,1,1600,,,,85,,Langgasse 29,St. Gallen,9000,,,POINT(9.37496552806583 47.4249567559955),1072567,0.491228070175439,18.823529411764707,800.0,S,f,1072567,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,0,0,0,,,,
3001340282,42201.01.10102,rent,2021-10-12 20:00:04,,1,1160,,,,71,,Zürcherstrasse 55,St. Gallen,9000,,,POINT(9.35195689466839 47.4181065513374),1070261,0.0923076923076922,16.338028169014084,580.0,S,d,1070261,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,0,0,0,,,,
3001434165,64564,rent,2021-10-19 15:46:06,,2,940,140.0,800.0,,56,,Teufenerstrasse 180,St. Gallen,9012,,,POINT(9.36907626387543 47.4076913597964),1071327,0.302325581395349,16.785714285714285,470.0,S,d,1071327,False,68.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli,0,0,0,,,,
3001345902,4547.01.0302,rent,2021-10-12 20:00:04,,3,1105,,,,41,,Schwalbenstrasse 10,St. Gallen,9000,47.427001953125,9.38384819030762,POINT (9.383848190307617 47.427001953125),1073663,0.0465116279069767,26.951219512195124,552.5,S,d,1073663,False,58.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,2,8,48,347.9232141995811,1170.1745350725985,666,498.0761435371768
3001346082,23037.01.400020,rent,2021-10-12 23:30:40,,GF,1310,,,,98,,Langgasse 153,St. Gallen,9008,47.449104309082,9.39769840240479,POINT (9.397698402404785 47.44910430908203),2363503,0.0101010101010101,13.36734693877551,436.6666666666667,M,c,2363503,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,0,0,1657.1960636356773,3598.7653772235253,673,2978.256734991269
3001346308,51218.01.0201,rent,2021-10-13 08:18:26,,2,2790,400.0,2390.0,,147,2004.0,Bubenbergstr. 4,St. Gallen,9000,47.4184036254883,9.37905502319336,POINT (9.37905502319336 47.41840362548828),160007585,0.0264900662251656,18.97959183673469,558.0,L,d,160007585,False,,,,,,,,True,204,Centrum,St.Georgen,St.Georgen-Bernegg,1,4,19,874.5062467135865,882.468234680477,777,869.4692764166451
